idx,n_centers,rot633,rot589,rot355,rot589_sign,rot589_abs,rot633_sign,rot633_abs,rot355_sign,rot355_abs,point_group,is_point_group_chiral
045281,3,115.73,142.72,1446.36,1.0,142.72,1.0,115.73,1.0,1446.36,C1,True
059003,3,3.41,5.86,130.45,1.0,5.86,1.0,3.41,1.0,130.45,C1,True
025687,0,-3.21,-3.89,-21.71,-1.0,3.89,-1.0,3.21,-1.0,21.71,C1,True
065503,3,-36.04,-41.89,-127.39,-1.0,41.89,-1.0,36.04,-1.0,127.39,C1,True
005584,0,70.31,83.93,373.79,1.0,83.93,1.0,70.31,1.0,373.79,C1,True
048285,1,-97.39,-112.79,-321.86,-1.0,112.79,-1.0,97.39,-1.0,321.86,C1,True
036281,3,56.94,66.32,210.01,1.0,66.32,1.0,56.94,1.0,210.01,C1,True
035884,2,136.77,159.16,492.4,1.0,159.16,1.0,136.77,1.0,492.4,C1,True
026513,2,-192.82,-227.69,-895.21,-1.0,227.69,-1.0,192.82,-1.0,895.21,C1,True
133376,1,-48.25,-57.56,-256.92,-1.0,57.56,-1.0,48.25,-1.0,256.92,C1,True
109185,0,-105.16,-123.11,-421.74,-1.0,123.11,-1.0,105.16,-1.0,421.74,C1,True
071945,4,5.79,7.05,35.04,1.0,7.05,1.0,5.79,1.0,35.04,C1,True
118185,1,-38.32,-44.26,-116.38,-1.0,44.26,-1.0,38.32,-1.0,116.38,C1,True
085137,2,91.6,106.46,325.54,1.0,106.46,1.0,91.6,1.0,325.54,C1,True
095885,1,-58.82,-68.73,-234.35,-1.0,68.73,-1.0,58.82,-1.0,234.35,C1,True
045073,3,-66.11,-75.32,-93.14,-1.0,75.32,-1.0,66.11,-1.0,93.14,C1,True
093475,1,50.71,61.43,459.05,1.0,61.43,1.0,50.71,1.0,459.05,C1,True
122322,0,-83.87,-97.81,-312.52,-1.0,97.81,-1.0,83.87,-1.0,312.52,C1,True
080737,4,0.09,0.11,0.41,1.0,0.11,1.0,0.09,1.0,0.41,Cs,False
127250,0,-25.82,-30.38,-111.27,-1.0,30.38,-1.0,25.82,-1.0,111.27,C1,True
111925,2,-101.6,-118.16,-362.29,-1.0,118.16,-1.0,101.6,-1.0,362.29,C1,True
052768,3,-3.7,-4.41,-18.92,-1.0,4.41,-1.0,3.7,-1.0,18.92,C1,True
084548,3,750.72,907.69,6092.57,1.0,907.69,1.0,750.72,1.0,6092.57,C1,True
127076,0,149.44,173.61,516.33,1.0,173.61,1.0,149.44,1.0,516.33,C1,True
038523,3,-82.61,-101.07,-582.65,-1.0,101.07,-1.0,82.61,-1.0,582.65,C1,True
058154,2,-9.41,-10.47,-8.98,-1.0,10.47,-1.0,9.41,-1.0,8.98,C1,True
055731,0,67.23,78.48,247.32,1.0,78.48,1.0,67.23,1.0,247.32,C1,True
075741,2,68.5,78.04,-188.12,1.0,78.04,1.0,68.5,-1.0,188.12,C1,True
077343,2,-67.33,-78.37,-240.64,-1.0,78.37,-1.0,67.33,-1.0,240.64,C1,True
078951,7,-35.96,-41.87,-130.6,-1.0,41.87,-1.0,35.96,-1.0,130.6,C1,True
125400,0,0.53,0.6,-3.1,1.0,0.6,1.0,0.53,-1.0,3.1,Cs,False
102514,2,37.47,43.47,125.76,1.0,43.47,1.0,37.47,1.0,125.76,C1,True
089739,2,0.08,-0.19,-13.3,-1.0,0.19,1.0,0.08,-1.0,13.3,C1,True
107586,2,-2.55,-4.62,-114.98,-1.0,4.62,-1.0,2.55,-1.0,114.98,C1,True
128877,0,-0.09,-0.11,-0.89,-1.0,0.11,-1.0,0.09,-1.0,0.89,Cs,False
062686,5,-16.58,-20.6,-131.88,-1.0,20.6,-1.0,16.58,-1.0,131.88,C1,True
028819,0,-922.2,-1104.66,-14759.69,-1.0,1104.66,-1.0,922.2,-1.0,14759.69,C1,True
059288,0,0.65,0.77,2.65,1.0,0.77,1.0,0.65,1.0,2.65,C1,True
098379,0,56.07,67.54,374.42,1.0,67.54,1.0,56.07,1.0,374.42,C1,True
047284,0,0.13,0.19,17.46,1.0,0.19,1.0,0.13,1.0,17.46,Cs,False
026412,0,-91.35,-106.37,-333.11,-1.0,106.37,-1.0,91.35,-1.0,333.11,C1,True
053469,1,-147.34,-179.3,-1155.07,-1.0,179.3,-1.0,147.34,-1.0,1155.07,C1,True
007656,0,102.85,120.15,398.61,1.0,120.15,1.0,102.85,1.0,398.61,C1,True
114861,2,-65.71,-76.23,-218.24,-1.0,76.23,-1.0,65.71,-1.0,218.24,C1,True
033795,2,-46.99,-55.58,-216.63,-1.0,55.58,-1.0,46.99,-1.0,216.63,C1,True
055284,1,2.5,2.66,-8.83,1.0,2.66,1.0,2.5,-1.0,8.83,C1,True
074258,0,28.9,34.47,160.73,1.0,34.47,1.0,28.9,1.0,160.73,C1,True
101784,1,-89.62,-103.89,-303.99,-1.0,103.89,-1.0,89.62,-1.0,303.99,C1,True
057748,0,53.54,62.18,-29.28,1.0,62.18,1.0,53.54,-1.0,29.28,C1,True
106815,2,-26.65,-30.97,-94.1,-1.0,30.97,-1.0,26.65,-1.0,94.1,C1,True
036398,0,-166.65,-194.35,-619.63,-1.0,194.35,-1.0,166.65,-1.0,619.63,C1,True
128065,0,-3.93,-4.54,-6.44,-1.0,4.54,-1.0,3.93,-1.0,6.44,C1,True
093740,2,26.5,32.79,296.77,1.0,32.79,1.0,26.5,1.0,296.77,C1,True
002838,2,-385.26,-449.18,-1433.2,-1.0,449.18,-1.0,385.26,-1.0,1433.2,C1,True
020580,0,12.7,14.64,42.2,1.0,14.64,1.0,12.7,1.0,42.2,C1,True
108695,0,13.01,11.56,-1371.2,1.0,11.56,1.0,13.01,-1.0,1371.2,C1,True
116588,0,92.36,107.67,341.3,1.0,107.67,1.0,92.36,1.0,341.3,C1,True
066332,1,118.21,140.38,565.17,1.0,140.38,1.0,118.21,1.0,565.17,C1,True
120739,3,-18.42,-21.55,-72.99,-1.0,21.55,-1.0,18.42,-1.0,72.99,C1,True
081938,3,4.7,6.66,88.72,1.0,6.66,1.0,4.7,1.0,88.72,C1,True
063516,4,4.28,5.23,27.58,1.0,5.23,1.0,4.28,1.0,27.58,C1,True
073681,2,4.96,5.65,12.15,1.0,5.65,1.0,4.96,1.0,12.15,C1,True
098384,0,10.83,11.75,0.6,1.0,11.75,1.0,10.83,1.0,0.6,C1,True
027425,0,-629.15,-760.32,59167.48,-1.0,760.32,-1.0,629.15,1.0,59167.48,C1,True
033820,2,-20.08,-22.36,-6.11,-1.0,22.36,-1.0,20.08,-1.0,6.11,C1,True
132401,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.01,C2v,False
075436,0,-9.64,-10.07,32.32,-1.0,10.07,-1.0,9.64,1.0,32.32,C1,True
034408,2,-65.45,-76.68,-259.9,-1.0,76.68,-1.0,65.45,-1.0,259.9,C1,True
093339,1,-40.57,-48.58,-215.85,-1.0,48.58,-1.0,40.57,-1.0,215.85,C1,True
036351,1,126.13,147.4,485.67,1.0,147.4,1.0,126.13,1.0,485.67,C1,True
063047,5,82.67,96.8,328.88,1.0,96.8,1.0,82.67,1.0,328.88,C1,True
102877,0,67.32,79.53,297.3,1.0,79.53,1.0,67.32,1.0,297.3,C1,True
085327,2,226.06,270.59,3114.26,1.0,270.59,1.0,226.06,1.0,3114.26,C1,True
077359,1,-58.91,-67.81,-65.59,-1.0,67.81,-1.0,58.91,-1.0,65.59,C1,True
052570,0,-0.23,-0.28,-0.71,-1.0,0.28,-1.0,0.23,-1.0,0.71,C1,True
126857,0,273.52,325.72,2284.29,1.0,325.72,1.0,273.52,1.0,2284.29,C1,True
045837,0,-133.56,-157.61,-611.14,-1.0,157.61,-1.0,133.56,-1.0,611.14,C1,True
012420,2,-57.79,-67.43,-217.6,-1.0,67.43,-1.0,57.79,-1.0,217.6,C1,True
028952,0,-197.06,-240.54,-2016.65,-1.0,240.54,-1.0,197.06,-1.0,2016.65,C1,True
082820,4,1.19,1.18,-5.4,1.0,1.18,1.0,1.19,-1.0,5.4,C1,True
050295,3,-9.64,-11.29,-85.42,-1.0,11.29,-1.0,9.64,-1.0,85.42,C1,True
054559,4,0.01,0.01,0.15,1.0,0.01,1.0,0.01,1.0,0.15,Cs,False
054052,0,-41.59,-48.7,-166.99,-1.0,48.7,-1.0,41.59,-1.0,166.99,C1,True
039827,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cs,False
098168,0,-0.01,-0.01,-0.04,-1.0,0.01,-1.0,0.01,-1.0,0.04,Cs,False
110966,4,27.93,32.8,114.99,1.0,32.8,1.0,27.93,1.0,114.99,C1,True
112483,2,12.86,15.57,73.89,1.0,15.57,1.0,12.86,1.0,73.89,C1,True
046763,2,-222.58,-261.03,-906.33,-1.0,261.03,-1.0,222.58,-1.0,906.33,C1,True
132510,0,9.98,11.91,58.7,1.0,11.91,1.0,9.98,1.0,58.7,C1,True
088879,3,34.14,39.28,101.42,1.0,39.28,1.0,34.14,1.0,101.42,C1,True
021374,0,0.07,0.09,0.41,1.0,0.09,1.0,0.07,1.0,0.41,Cs,False
030050,0,92.28,108.75,435.13,1.0,108.75,1.0,92.28,1.0,435.13,C1,True
040192,2,-80.68,-93.3,-261.64,-1.0,93.3,-1.0,80.68,-1.0,261.64,C1,True
042374,0,89.21,107.44,651.78,1.0,107.44,1.0,89.21,1.0,651.78,C1,True
021654,0,53.52,63.04,235.62,1.0,63.04,1.0,53.52,1.0,235.62,C1,True
130017,0,-43.83,-52.9,-276.27,-1.0,52.9,-1.0,43.83,-1.0,276.27,C1,True
106367,3,-6.26,-7.13,-15.36,-1.0,7.13,-1.0,6.26,-1.0,15.36,C1,True
025780,0,-0.08,-0.1,-0.63,-1.0,0.1,-1.0,0.08,-1.0,0.63,Cs,False
095218,4,-23.95,-28.03,-93.06,-1.0,28.03,-1.0,23.95,-1.0,93.06,C1,True
112417,2,-69.45,-80.93,-254.72,-1.0,80.93,-1.0,69.45,-1.0,254.72,C1,True
027500,0,-14.06,-17.68,-149.17,-1.0,17.68,-1.0,14.06,-1.0,149.17,C1,True
068885,4,26.55,31.06,103.23,1.0,31.06,1.0,26.55,1.0,103.23,C1,True
129481,0,193.04,225.07,719.69,1.0,225.07,1.0,193.04,1.0,719.69,C1,True
117425,0,-0.03,-0.04,-0.14,-1.0,0.04,-1.0,0.03,-1.0,0.14,Cs,False
110382,6,2.56,3.19,18.75,1.0,3.19,1.0,2.56,1.0,18.75,C1,True
047902,0,-62.54,-76.66,-574.74,-1.0,76.66,-1.0,62.54,-1.0,574.74,C1,True
116847,0,-0.58,-0.7,-3.39,-1.0,0.7,-1.0,0.58,-1.0,3.39,C1,True
044782,3,-36.19,-43.93,-313.11,-1.0,43.93,-1.0,36.19,-1.0,313.11,C1,True
011015,2,22.92,25.54,12.58,1.0,25.54,1.0,22.92,1.0,12.58,C1,True
083471,3,-19.28,-22.63,-75.58,-1.0,22.63,-1.0,19.28,-1.0,75.58,C1,True
002841,2,118.17,138.0,452.3,1.0,138.0,1.0,118.17,1.0,452.3,C1,True
043513,1,-79.49,-93.3,-328.66,-1.0,93.3,-1.0,79.49,-1.0,328.66,C1,True
021243,0,-0.11,-0.13,-0.64,-1.0,0.13,-1.0,0.11,-1.0,0.64,Cs,False
037858,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D3h,False
108330,4,17.91,21.01,71.91,1.0,21.01,1.0,17.91,1.0,71.91,C1,True
000573,0,0.08,0.09,0.31,1.0,0.09,1.0,0.08,1.0,0.31,Cs,False
038759,4,36.27,42.14,128.13,1.0,42.14,1.0,36.27,1.0,128.13,C1,True
122179,2,49.13,57.57,196.59,1.0,57.57,1.0,49.13,1.0,196.59,C1,True
017724,5,-0.0,-0.0,-0.01,0.0,0.0,0.0,0.0,-1.0,0.01,Cs,False
022241,1,-32.58,-37.72,-106.05,-1.0,37.72,-1.0,32.58,-1.0,106.05,C1,True
063374,1,27.89,32.82,121.07,1.0,32.82,1.0,27.89,1.0,121.07,C1,True
047242,0,-293.78,-350.18,-1659.12,-1.0,350.18,-1.0,293.78,-1.0,1659.12,C1,True
023704,0,0.06,0.07,0.29,1.0,0.07,1.0,0.06,1.0,0.29,Cs,False
074259,0,-0.44,-0.53,-3.08,-1.0,0.53,-1.0,0.44,-1.0,3.08,Cs,False
129883,0,13.34,13.93,-65.28,1.0,13.93,1.0,13.34,-1.0,65.28,C1,True
121461,1,65.89,75.44,158.98,1.0,75.44,1.0,65.89,1.0,158.98,C1,True
099798,1,-70.97,-83.44,-302.44,-1.0,83.44,-1.0,70.97,-1.0,302.44,C1,True
127631,0,-27.22,-32.12,-121.3,-1.0,32.12,-1.0,27.22,-1.0,121.3,C1,True
056167,1,-55.72,-65.13,-215.9,-1.0,65.13,-1.0,55.72,-1.0,215.9,C1,True
078549,4,-12.97,-14.93,-39.84,-1.0,14.93,-1.0,12.97,-1.0,39.84,C1,True
090463,4,-149.33,-174.49,-576.2,-1.0,174.49,-1.0,149.33,-1.0,576.2,C1,True
109411,2,184.05,218.94,956.4,1.0,218.94,1.0,184.05,1.0,956.4,C1,True
042052,2,9.61,11.6,54.58,1.0,11.6,1.0,9.61,1.0,54.58,C1,True
003784,0,93.8,109.6,356.24,1.0,109.6,1.0,93.8,1.0,356.24,C1,True
008529,5,0.01,0.01,0.03,1.0,0.01,1.0,0.01,1.0,0.03,Cs,False
083064,3,-279.3,-332.92,-1465.25,-1.0,332.92,-1.0,279.3,-1.0,1465.25,C1,True
106193,6,-6.42,-8.11,-56.56,-1.0,8.11,-1.0,6.42,-1.0,56.56,C1,True
015887,2,-7.41,-8.15,-0.73,-1.0,8.15,-1.0,7.41,-1.0,0.73,C1,True
044537,4,27.29,31.81,100.73,1.0,31.81,1.0,27.29,1.0,100.73,C1,True
095320,3,16.64,19.52,66.66,1.0,19.52,1.0,16.64,1.0,66.66,C1,True
111635,3,80.95,93.6,264.17,1.0,93.6,1.0,80.95,1.0,264.17,C1,True
128611,0,0.07,0.08,0.22,1.0,0.08,1.0,0.07,1.0,0.22,Cs,False
036910,1,-58.37,-68.19,-225.03,-1.0,68.19,-1.0,58.37,-1.0,225.03,C1,True
087389,4,25.36,29.41,86.83,1.0,29.41,1.0,25.36,1.0,86.83,C1,True
056538,2,42.44,56.0,704.31,1.0,56.0,1.0,42.44,1.0,704.31,C1,True
003891,0,120.26,140.94,487.03,1.0,140.94,1.0,120.26,1.0,487.03,C1,True
128119,0,194.79,229.7,892.59,1.0,229.7,1.0,194.79,1.0,892.59,C1,True
077054,2,109.5,128.17,449.36,1.0,128.17,1.0,109.5,1.0,449.36,C1,True
089355,3,54.45,64.1,249.33,1.0,64.1,1.0,54.45,1.0,249.33,C1,True
028071,0,-51.25,-61.87,-299.53,-1.0,61.87,-1.0,51.25,-1.0,299.53,C1,True
039073,2,-21.2,-24.33,-50.48,-1.0,24.33,-1.0,21.2,-1.0,50.48,C1,True
060677,2,242.99,292.16,1857.32,1.0,292.16,1.0,242.99,1.0,1857.32,C1,True
035605,2,-97.61,-116.67,-540.11,-1.0,116.67,-1.0,97.61,-1.0,540.11,C1,True
015715,2,57.92,67.61,218.1,1.0,67.61,1.0,57.92,1.0,218.1,C1,True
044442,4,-99.83,-121.47,-963.61,-1.0,121.47,-1.0,99.83,-1.0,963.61,C1,True
126075,2,-102.0,-121.0,-502.43,-1.0,121.0,-1.0,102.0,-1.0,502.43,C1,True
071044,5,698.08,846.02,5382.08,1.0,846.02,1.0,698.08,1.0,5382.08,C1,True
081868,3,51.27,59.58,189.65,1.0,59.58,1.0,51.27,1.0,189.65,C1,True
062431,3,-70.44,-84.97,-432.45,-1.0,84.97,-1.0,70.44,-1.0,432.45,C1,True
019468,2,-145.48,-167.56,-360.89,-1.0,167.56,-1.0,145.48,-1.0,360.89,C1,True
075002,4,49.36,60.42,341.22,1.0,60.42,1.0,49.36,1.0,341.22,C1,True
016203,0,-16.91,-19.56,-53.12,-1.0,19.56,-1.0,16.91,-1.0,53.12,C1,True
107094,3,-78.61,-92.93,-363.09,-1.0,92.93,-1.0,78.61,-1.0,363.09,C1,True
065166,3,-90.65,-106.51,-376.87,-1.0,106.51,-1.0,90.65,-1.0,376.87,C1,True
031982,0,-144.14,-170.28,-682.35,-1.0,170.28,-1.0,144.14,-1.0,682.35,C1,True
017913,3,0.08,0.1,0.33,1.0,0.1,1.0,0.08,1.0,0.33,Cs,False
082871,5,-95.89,-111.93,-361.59,-1.0,111.93,-1.0,95.89,-1.0,361.59,C1,True
123256,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.01,Cs,False
002726,0,0.09,0.11,0.37,1.0,0.11,1.0,0.09,1.0,0.37,Cs,False
113045,2,280.11,326.14,1016.88,1.0,326.14,1.0,280.11,1.0,1016.88,C1,True
094703,3,-2.72,-3.21,-10.56,-1.0,3.21,-1.0,2.72,-1.0,10.56,C1,True
033510,2,-56.26,-64.89,-173.7,-1.0,64.89,-1.0,56.26,-1.0,173.7,C1,True
096151,3,1.83,2.14,6.77,1.0,2.14,1.0,1.83,1.0,6.77,C1,True
055457,1,-25.2,-34.01,-592.68,-1.0,34.01,-1.0,25.2,-1.0,592.68,C1,True
129925,0,-13.92,-18.84,-354.87,-1.0,18.84,-1.0,13.92,-1.0,354.87,C1,True
082814,4,-37.55,-43.6,-130.53,-1.0,43.6,-1.0,37.55,-1.0,130.53,C1,True
041635,4,5.74,6.49,11.61,1.0,6.49,1.0,5.74,1.0,11.61,C1,True
088677,3,3.82,4.34,8.56,1.0,4.34,1.0,3.82,1.0,8.56,C1,True
021777,0,0.31,0.38,2.71,1.0,0.38,1.0,0.31,1.0,2.71,Cs,False
092234,5,-62.94,-73.72,-248.87,-1.0,73.72,-1.0,62.94,-1.0,248.87,C1,True
042387,0,-63.65,-74.82,-291.33,-1.0,74.82,-1.0,63.65,-1.0,291.33,C1,True
124888,1,15.87,17.93,25.13,1.0,17.93,1.0,15.87,1.0,25.13,C1,True
004026,0,172.39,203.28,778.72,1.0,203.28,1.0,172.39,1.0,778.72,C1,True
066017,2,-268.37,-313.75,-1035.98,-1.0,313.75,-1.0,268.37,-1.0,1035.98,C1,True
079394,5,-86.83,-101.03,-312.41,-1.0,101.03,-1.0,86.83,-1.0,312.41,C1,True
093287,1,115.46,134.52,422.41,1.0,134.52,1.0,115.46,1.0,422.41,C1,True
055320,2,-15.22,-14.36,222.82,-1.0,14.36,-1.0,15.22,1.0,222.82,C1,True
126827,0,315.56,379.4,1607.84,1.0,379.4,1.0,315.56,1.0,1607.84,C1,True
026274,1,-1.47,-1.8,-11.25,-1.0,1.8,-1.0,1.47,-1.0,11.25,C1,True
092914,2,144.51,172.59,794.55,1.0,172.59,1.0,144.51,1.0,794.55,C1,True
095253,3,0.01,0.01,0.03,1.0,0.01,1.0,0.01,1.0,0.03,Cs,False
076176,3,40.25,47.25,164.97,1.0,47.25,1.0,40.25,1.0,164.97,C1,True
075853,0,-0.23,-0.28,-1.3,-1.0,0.28,-1.0,0.23,-1.0,1.3,Cs,False
056960,3,-78.72,-92.37,-333.47,-1.0,92.37,-1.0,78.72,-1.0,333.47,C1,True
089371,3,-49.78,-58.92,-228.97,-1.0,58.92,-1.0,49.78,-1.0,228.97,C1,True
004208,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C2v,False
088595,5,133.63,155.81,494.38,1.0,155.81,1.0,133.63,1.0,494.38,C1,True
031099,0,91.04,106.57,360.44,1.0,106.57,1.0,91.04,1.0,360.44,C1,True
005686,0,17.57,20.65,74.42,1.0,20.65,1.0,17.57,1.0,74.42,C1,True
125252,0,-7.83,-10.37,-178.3,-1.0,10.37,-1.0,7.83,-1.0,178.3,C1,True
125414,0,-12.84,-13.91,15.15,-1.0,13.91,-1.0,12.84,1.0,15.15,C1,True
070055,3,22.11,27.35,161.78,1.0,27.35,1.0,22.11,1.0,161.78,C1,True
073005,3,15.87,18.57,62.39,1.0,18.57,1.0,15.87,1.0,62.39,C1,True
013916,1,-75.25,-87.76,-283.83,-1.0,87.76,-1.0,75.25,-1.0,283.83,C1,True
119274,0,-195.54,-227.54,-703.26,-1.0,227.54,-1.0,195.54,-1.0,703.26,C1,True
000726,0,1.73,2.02,6.69,1.0,2.02,1.0,1.73,1.0,6.69,C1,True
031347,0,0.66,0.15,-54.19,1.0,0.15,1.0,0.66,-1.0,54.19,C1,True
090342,1,-54.59,-64.29,-242.13,-1.0,64.29,-1.0,54.59,-1.0,242.13,C1,True
065131,3,72.81,84.64,258.15,1.0,84.64,1.0,72.81,1.0,258.15,C1,True
129827,0,-37.81,-44.94,-167.02,-1.0,44.94,-1.0,37.81,-1.0,167.02,C1,True
030316,1,-22.44,-26.9,-123.46,-1.0,26.9,-1.0,22.44,-1.0,123.46,C1,True
034972,5,-52.44,-61.12,-192.48,-1.0,61.12,-1.0,52.44,-1.0,192.48,C1,True
072381,4,-0.02,-0.03,-0.09,-1.0,0.03,-1.0,0.02,-1.0,0.09,Cs,False
089550,1,-1.96,-2.12,-13.51,-1.0,2.12,-1.0,1.96,-1.0,13.51,C1,True
128571,0,0.36,0.42,2.05,1.0,0.42,1.0,0.36,1.0,2.05,Cs,False
021412,0,-0.02,-0.03,-0.08,-1.0,0.03,-1.0,0.02,-1.0,0.08,Cs,False
094362,3,159.66,190.08,1045.71,1.0,190.08,1.0,159.66,1.0,1045.71,C1,True
075676,3,-46.16,-71.86,-3034.12,-1.0,71.86,-1.0,46.16,-1.0,3034.12,C1,True
075289,4,-93.41,-108.62,-333.52,-1.0,108.62,-1.0,93.41,-1.0,333.52,C1,True
092351,3,-0.04,-0.05,-0.16,-1.0,0.05,-1.0,0.04,-1.0,0.16,Cs,False
030468,0,-0.02,-0.01,0.52,-1.0,0.01,-1.0,0.02,1.0,0.52,Cs,False
052746,1,90.2,104.75,311.5,1.0,104.75,1.0,90.2,1.0,311.5,C1,True
017202,4,-38.87,-45.51,-154.26,-1.0,45.51,-1.0,38.87,-1.0,154.26,C1,True
096883,2,-21.39,-24.68,-69.03,-1.0,24.68,-1.0,21.39,-1.0,69.03,C1,True
095703,1,330.99,403.67,3633.36,1.0,403.67,1.0,330.99,1.0,3633.36,C1,True
014588,0,441.59,529.7,3107.52,1.0,529.7,1.0,441.59,1.0,3107.52,C1,True
070613,3,-63.39,-74.32,-257.1,-1.0,74.32,-1.0,63.39,-1.0,257.1,C1,True
018747,3,199.1,238.56,1415.12,1.0,238.56,1.0,199.1,1.0,1415.12,C1,True
047050,2,0.08,-0.38,-30.38,-1.0,0.38,1.0,0.08,-1.0,30.38,C1,True
103716,2,144.25,168.71,563.05,1.0,168.71,1.0,144.25,1.0,563.05,C1,True
064016,1,50.3,59.08,209.38,1.0,59.08,1.0,50.3,1.0,209.38,C1,True
021062,0,24.03,28.14,95.29,1.0,28.14,1.0,24.03,1.0,95.29,C1,True
040737,4,-22.0,-25.52,-75.33,-1.0,25.52,-1.0,22.0,-1.0,75.33,C1,True
122051,0,-92.39,-110.3,-579.51,-1.0,110.3,-1.0,92.39,-1.0,579.51,C1,True
048099,0,-0.14,-0.19,8.25,-1.0,0.19,-1.0,0.14,1.0,8.25,Cs,False
042919,4,73.88,85.8,73.8,1.0,85.8,1.0,73.88,1.0,73.8,C1,True
096571,1,-106.66,-126.84,-530.2,-1.0,126.84,-1.0,106.66,-1.0,530.2,C1,True
038961,4,49.85,59.08,230.58,1.0,59.08,1.0,49.85,1.0,230.58,C1,True
042489,0,-0.21,-0.25,-1.18,-1.0,0.25,-1.0,0.21,-1.0,1.18,Cs,False
066110,3,-22.49,-25.82,-65.15,-1.0,25.82,-1.0,22.49,-1.0,65.15,C1,True
040077,2,-23.32,-26.71,-63.23,-1.0,26.71,-1.0,23.32,-1.0,63.23,C1,True
106348,2,0.09,0.09,-1.92,1.0,0.09,1.0,0.09,-1.0,1.92,Cs,False
084105,3,-90.75,-104.9,-289.82,-1.0,104.9,-1.0,90.75,-1.0,289.82,C1,True
030812,0,-69.56,-82.0,-312.55,-1.0,82.0,-1.0,69.56,-1.0,312.55,C1,True
064580,3,-195.76,-227.7,-274.24,-1.0,227.7,-1.0,195.76,-1.0,274.24,C1,True
110862,4,149.97,175.07,569.88,1.0,175.07,1.0,149.97,1.0,569.88,C1,True
016378,2,0.26,0.36,-1.31,1.0,0.36,1.0,0.26,-1.0,1.31,C2v,False
019186,3,55.97,65.67,238.31,1.0,65.67,1.0,55.97,1.0,238.31,C1,True
034029,2,33.53,38.57,96.92,1.0,38.57,1.0,33.53,1.0,96.92,C1,True
083749,3,236.25,275.79,891.37,1.0,275.79,1.0,236.25,1.0,891.37,C1,True
019339,4,-118.63,-139.82,-531.75,-1.0,139.82,-1.0,118.63,-1.0,531.75,C1,True
104504,2,112.11,131.19,438.82,1.0,131.19,1.0,112.11,1.0,438.82,C1,True
067714,4,36.25,42.08,123.32,1.0,42.08,1.0,36.25,1.0,123.32,C1,True
121756,0,-0.1,-0.12,-0.45,-1.0,0.12,-1.0,0.1,-1.0,0.45,Cs,False
130816,0,-1.33,-1.6,-2.29,-1.0,1.6,-1.0,1.33,-1.0,2.29,Cs,False
070634,3,55.74,65.56,236.17,1.0,65.56,1.0,55.74,1.0,236.17,C1,True
026199,1,-1.89,-2.5,-22.92,-1.0,2.5,-1.0,1.89,-1.0,22.92,C1,True
102671,0,195.94,228.28,717.85,1.0,228.28,1.0,195.94,1.0,717.85,C1,True
065344,3,-143.43,-166.7,-507.46,-1.0,166.7,-1.0,143.43,-1.0,507.46,C1,True
053915,0,-32.26,-38.09,-160.54,-1.0,38.09,-1.0,32.26,-1.0,160.54,C1,True
115889,3,61.53,71.57,219.95,1.0,71.57,1.0,61.53,1.0,219.95,C1,True
046921,2,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cs,False
061083,1,52.09,62.09,336.34,1.0,62.09,1.0,52.09,1.0,336.34,C1,True
113002,3,1.07,2.66,190.94,1.0,2.66,1.0,1.07,1.0,190.94,C1,True
098004,0,-0.0,-0.04,-22.27,-1.0,0.04,0.0,0.0,-1.0,22.27,C1,True
076495,4,44.93,52.27,162.13,1.0,52.27,1.0,44.93,1.0,162.13,C1,True
080197,3,137.38,165.93,1014.0,1.0,165.93,1.0,137.38,1.0,1014.0,C1,True
080225,3,60.69,74.91,621.19,1.0,74.91,1.0,60.69,1.0,621.19,C1,True
106618,3,1.01,0.89,-10.73,1.0,0.89,1.0,1.01,-1.0,10.73,C1,True
043131,2,-252.28,-364.2,-311.03,-1.0,364.2,-1.0,252.28,-1.0,311.03,C1,True
063461,2,-40.9,-47.16,-126.01,-1.0,47.16,-1.0,40.9,-1.0,126.01,C1,True
116238,2,-23.5,-27.79,-105.47,-1.0,27.79,-1.0,23.5,-1.0,105.47,C1,True
025018,2,-124.74,-147.22,-572.72,-1.0,147.22,-1.0,124.74,-1.0,572.72,C1,True
073612,3,-43.45,-50.59,-156.32,-1.0,50.59,-1.0,43.45,-1.0,156.32,C1,True
113245,2,175.42,204.52,651.28,1.0,204.52,1.0,175.42,1.0,651.28,C1,True
130312,1,77.57,90.5,288.92,1.0,90.5,1.0,77.57,1.0,288.92,C1,True
100869,2,31.63,37.04,125.18,1.0,37.04,1.0,31.63,1.0,125.18,C1,True
065459,2,-31.33,-37.02,-140.63,-1.0,37.02,-1.0,31.33,-1.0,140.63,C1,True
021800,0,-503.5,-608.54,-4032.84,-1.0,608.54,-1.0,503.5,-1.0,4032.84,C1,True
081452,4,42.83,50.18,169.79,1.0,50.18,1.0,42.83,1.0,169.79,C1,True
062023,1,27.57,33.34,256.22,1.0,33.34,1.0,27.57,1.0,256.22,C1,True
096468,3,21.42,25.21,90.44,1.0,25.21,1.0,21.42,1.0,90.44,C1,True
