xyz,smiles_gdb9,smiles,A_GHz,B_GHz,C_GHz,mu_Debye,alpha_Bohr3,homo_Hartree,lumo_Hartree,gap_Hartree,r2_Bohr2,zpve_Hartree,U0_Hartree,U_Hartree,H_Hartree,G_Hartree,Cv_cal/mol/K
dsC7O2H10nsd/dsC7O2H10nsd_3981.xyz,OC1CC2C(C1)C2C=O,O[C@H]1C[C@H]2[C@@H](C1)[C@@H]2C=O,4.5575371,0.8606804,0.8277688,2.8811,77.53,-0.24595,-0.01548,0.23047,1407.0472,0.157256,-422.572836,-422.564328,-422.563384,-422.606092,31.972
dsC7O2H10nsd/dsC7O2H10nsd_3982.xyz,CC1OC2C(C3CO3)C12,C[C@H]1O[C@@H]2[C@@H]([C@@H]3CO3)[C@H]12,5.3623633,0.843973,0.7868432,1.021,77.04,-0.23489,0.07555,0.31044,1476.2595,0.155719,-422.486746,-422.478228,-422.477284,-422.520298,31.634
dsC7O2H10nsd/dsC7O2H10nsd_3983.xyz,OC1CC2C(C3CO3)C12,O[C@@H]1C[C@H]2[C@H]([C@@H]3CO3)[C@@H]12,5.1661816,0.8295488,0.7730643,2.431,76.78,-0.25666,0.07462,0.33128,1472.9985,0.156393,-422.497993,-422.489518,-422.488574,-422.531476,31.774
dsC7O2H10nsd/dsC7O2H10nsd_3984.xyz,CC12C(CC1O)C2C=O,C[C@@]12[C@@H](C[C@@H]1O)[C@@H]2C=O,2.93359,1.2224772,1.1230664,3.357,77.62,-0.24614,-0.02227,0.22387,1167.046,0.155252,-422.544593,-422.535415,-422.534471,-422.578169,33.855
dsC7O2H10nsd/dsC7O2H10nsd_3985.xyz,CC1CC2C(C=O)C12O,C[C@@H]1C[C@H]2[C@H](C=O)[C@@]12O,3.4288309,1.2687942,1.0450566,2.6266,78.18,-0.236,-0.033,0.203,1175.8487,0.155652,-422.545354,-422.536662,-422.535718,-422.578263,33.064
dsC7O2H10nsd/dsC7O2H10nsd_3986.xyz,CC1OC2C(C=O)C12C,C[C@H]1O[C@@H]2[C@H](C=O)[C@]12C,2.780265,1.2046931,1.0288439,3.8462,77.42,-0.23148,-0.01984,0.21164,1233.5797,0.154568,-422.529288,-422.520076,-422.519132,-422.563112,33.751
dsC7O2H10nsd/dsC7O2H10nsd_3987.xyz,CC1CC2C(OC12)C=O,C[C@@H]1C[C@@H]2[C@H](O[C@H]12)C=O,4.1847342,1.0602985,0.9528866,2.1904,75.66,-0.2423,-0.03168,0.21062,1266.0379,0.155637,-422.53091,-422.522208,-422.521264,-422.565087,31.626
dsC7O2H10nsd/dsC7O2H10nsd_3988.xyz,CC1OC2C(CC12)C=O,C[C@H]1O[C@@H]2[C@H](C[C@H]12)C=O,4.8090278,0.9692912,0.898051,1.8566,77.06,-0.24444,-0.02609,0.21835,1324.3424,0.155837,-422.535915,-422.527293,-422.526349,-422.569769,31.529
dsC7O2H10nsd/dsC7O2H10nsd_3989.xyz,OC1CC2C(CC12)C=O,O[C@@H]1C[C@H]2[C@@H](C[C@@H]12)C=O,4.6935294,0.9433947,0.8681004,1.9317,76.51,-0.24912,-0.02172,0.2274,1331.6871,0.156128,-422.538308,-422.529672,-422.528728,-422.572571,31.837
dsC7O2H10nsd/dsC7O2H10nsd_3990.xyz,CC1CC2C(OC=O)C12,C[C@@H]1C[C@H]2[C@H](OC=O)[C@@H]12,3.9776392,0.9150609,0.827704,2.0762,77.24,-0.26317,0.00778,0.27095,1427.2952,0.156015,-422.548468,-422.539684,-422.53874,-422.582935,32.035
dsC7O2H10nsd/dsC7O2H10nsd_3991.xyz,CC1OC2C(CC=O)C12,C[C@H]1O[C@@H]2[C@@H](CC=O)[C@H]12,4.0816715,0.8375813,0.7471243,1.0323,77.01,-0.23568,-0.02395,0.21173,1521.3305,0.154642,-422.522868,-422.513735,-422.512791,-422.557946,32.73
dsC7O2H10nsd/dsC7O2H10nsd_3992.xyz,OC1CC2C(CC=O)C12,O[C@@H]1C[C@H]2[C@H](CC=O)[C@@H]12,4.4334868,0.7589253,0.6956853,2.9473,77.01,-0.24854,-0.02366,0.22488,1593.3292,0.155348,-422.533321,-422.524258,-422.523314,-422.568066,32.903
dsC7O2H10nsd/dsC7O2H10nsd_3993.xyz,CC1C2C(O)CC2C1=O,C[C@@H]1[C@H]2[C@H](O)C[C@H]2C1=O,2.9045417,1.265401,0.9715985,2.0556,75.92,-0.23819,-0.02373,0.21446,1226.2731,0.15575,-422.5496,-422.540659,-422.539715,-422.583834,33.035
dsC7O2H10nsd/dsC7O2H10nsd_3994.xyz,CC1CC2C1C(O)C2=O,C[C@@H]1C[C@@H]2[C@H]1[C@@H](O)C2=O,3.1384213,1.2333144,0.9799973,2.683,76.14,-0.24673,-0.02814,0.21859,1212.5803,0.155797,-422.546674,-422.537762,-422.536818,-422.58048,32.976
dsC7O2H10nsd/dsC7O2H10nsd_3995.xyz,CC1OC2C1C(C)C2=O,C[C@@H]1O[C@@H]2[C@H]1[C@@H](C)C2=O,3.0158086,1.2943082,0.9965569,3.7272,76.32,-0.23103,-0.03394,0.19709,1223.7119,0.155419,-422.541835,-422.53291,-422.531966,-422.575624,32.656
dsC7O2H10nsd/dsC7O2H10nsd_3996.xyz,CC12OC1C1C(O)CC21,C[C@]12O[C@H]1[C@H]1[C@H](O)C[C@@H]21,4.0802193,1.197956,1.1107608,2.9452,74.76,-0.23868,0.07229,0.31097,1148.4102,0.155792,-422.501752,-422.493444,-422.4925,-422.534232,32.35
dsC7O2H10nsd/dsC7O2H10nsd_3997.xyz,CC1OC2C1C1CC21O,C[C@H]1O[C@H]2[C@@H]1[C@H]1C[C@@]21O,4.0451424,1.2103216,1.1344583,0.889,74.75,-0.23598,0.07141,0.30739,1140.659,0.156264,-422.500159,-422.491993,-422.491048,-422.532332,32.136
dsC7O2H10nsd/dsC7O2H10nsd_3998.xyz,CC1OC2C1C1OC21C,C[C@H]1O[C@H]2[C@@H]1[C@H]1O[C@@]21C,4.1569669,1.2401401,1.1440973,2.6195,75.36,-0.23733,0.0616,0.29893,1145.7473,0.155474,-422.496253,-422.487965,-422.487021,-422.528674,31.869
dsC7O2H10nsd/dsC7O2H10nsd_3999.xyz,OC1CC2C1C1CC21O,O[C@@H]1C[C@@H]2[C@H]1[C@@H]1C[C@]21O,3.9287279,1.1706052,1.0904544,1.4703,74.32,-0.23257,0.07268,0.30525,1148.4333,0.156432,-422.500548,-422.492327,-422.491383,-422.532798,32.661
dsC7O2H10nsd/dsC7O2H10nsd_4000.xyz,CC1(C=O)C2CC(O)C12,C[C@]1(C=O)[C@@H]2C[C@@H](O)[C@H]12,2.9731536,1.1802175,1.0279796,1.8912,76.68,-0.2507,-0.02693,0.22377,1215.3403,0.155124,-422.539227,-422.530096,-422.529152,-422.572973,33.828
dsC7O2H10nsd/dsC7O2H10nsd_4001.xyz,CC1CC2C1C2(O)C=O,C[C@H]1C[C@H]2[C@@H]1[C@@]2(O)C=O,3.3805116,1.0928837,1.0099395,2.8808,77.75,-0.24303,-0.03376,0.20927,1253.9551,0.155341,-422.537964,-422.529131,-422.528187,-422.571169,33.529
dsC7O2H10nsd/dsC7O2H10nsd_4002.xyz,CC1OC2C1C2(C)C=O,C[C@@H]1O[C@@H]2[C@H]1[C@@]2(C)C=O,3.0709687,1.226772,1.0423997,2.144,77.71,-0.24175,-0.02478,0.21697,1210.1138,0.154532,-422.531301,-422.522185,-422.521241,-422.56486,33.585
dsC7O2H10nsd/dsC7O2H10nsd_4003.xyz,CC1OC2C1C21CCO1,C[C@@H]1O[C@@H]2[C@H]1[C@@]12CCO1,4.5902125,1.064417,1.0381256,1.3925,76,-0.21417,0.06197,0.27614,1232.619,0.156066,-422.486495,-422.478184,-422.477239,-422.519549,31.244
dsC7O2H10nsd/dsC7O2H10nsd_4004.xyz,CC1OC2C1C21COC1,C[C@@H]1O[C@@H]2[C@H]1C12COC1,4.5830957,1.0365603,1.0121152,2.3632,75.81,-0.2348,0.07105,0.30585,1245.9848,0.156281,-422.483561,-422.475271,-422.474327,-422.516627,30.932
dsC7O2H10nsd/dsC7O2H10nsd_4005.xyz,OC1CC2C1C21CCO1,O[C@H]1C[C@H]2[C@@H]1[C@@]12CCO1,4.2012627,1.0783155,1.0660631,2.2896,75.92,-0.22712,0.07889,0.30601,1205.6699,0.156918,-422.500426,-422.492156,-422.491212,-422.533572,31.274
dsC7O2H10nsd/dsC7O2H10nsd_4006.xyz,OC1CC2C1C21COC1,O[C@@H]1C[C@@H]2[C@H]1C12COC1,4.2038716,1.0255581,1.0183362,2.0279,75.48,-0.243,0.06618,0.30918,1233.2612,0.156807,-422.493941,-422.485671,-422.484727,-422.526946,31.204
dsC7O2H10nsd/dsC7O2H10nsd_4007.xyz,CC(=O)C1C2CC(O)C12,CC(=O)[C@H]1[C@@H]2C[C@@H](O)[C@H]12,4.1728107,0.8805642,0.8639286,1.8837,77.51,-0.24484,-0.01403,0.23081,1412.4579,0.15535,-422.548304,-422.539156,-422.538212,-422.582648,33.509
dsC7O2H10nsd/dsC7O2H10nsd_4008.xyz,CC1OC2C1C2C(C)=O,C[C@@H]1O[C@@H]2[C@H]1[C@H]2C(=O)C,4.541228,0.9040844,0.8620081,2.0963,78.39,-0.23659,-0.0133,0.22329,1415.8697,0.154542,-422.538316,-422.529091,-422.528147,-422.572652,33.424
dsC7O2H10nsd/dsC7O2H10nsd_4009.xyz,CC1OC2C1C=CC2O,C[C@H]1O[C@H]2[C@@H]1C=C[C@@H]2O,3.598987,1.2339637,1.052991,2.9108,76.75,-0.24273,0.00345,0.24618,1180.8857,0.157474,-422.557289,-422.54904,-422.548096,-422.589979,31.627
dsC7O2H10nsd/dsC7O2H10nsd_4010.xyz,OC1CC2C1C=CC2O,O[C@H]1C[C@H]2[C@@H]1C=C[C@@H]2O,3.5552629,1.1812945,1.0301446,2.5332,76.52,-0.24491,0.00761,0.25252,1184.6955,0.157692,-422.560414,-422.552129,-422.551185,-422.593374,32.026
dsC7O2H10nsd/dsC7O2H10nsd_4011.xyz,CC1OC2C1CC21CO1,C[C@@H]1O[C@@H]2[C@H]1C[C@]12CO1,4.4384799,1.1359269,1.0381913,3.1089,76.14,-0.24089,0.05605,0.29694,1204.3498,0.156208,-422.499463,-422.491293,-422.490349,-422.532403,31.064
dsC7O2H10nsd/dsC7O2H10nsd_4012.xyz,CC1OC2C1OC21CC1,C[C@@H]1O[C@@H]2[C@H]1OC12CC1,4.4415127,1.1660273,1.0727527,1.0369,76.17,-0.2318,0.06375,0.29555,1187.8415,0.155935,-422.497493,-422.489307,-422.488363,-422.530202,31.408
dsC7O2H10nsd/dsC7O2H10nsd_4013.xyz,OC1CC2C1CC21CO1,O[C@H]1C[C@H]2[C@@H]1C[C@]12CO1,4.024495,1.11711,1.0223286,0.8841,74.94,-0.25715,0.06482,0.32197,1195.3721,0.156477,-422.504815,-422.49668,-422.495736,-422.537637,31.549
dsC7O2H10nsd/dsC7O2H10nsd_4014.xyz,OC1CC2C1OC21CC1,O[C@@H]1C[C@@H]2[C@H]1OC12CC1,4.3660389,1.1276921,1.0414252,0.3021,75.47,-0.22348,0.0666,0.29008,1191.218,0.156349,-422.502767,-422.494601,-422.493657,-422.535564,31.727
dsC7O2H10nsd/dsC7O2H10nsd_4015.xyz,CC1CC2C1COC2=O,C[C@@H]1C[C@@H]2[C@H]1COC2=O,3.1555723,1.3506622,1.0753863,4.4367,74.75,-0.25925,0.01188,0.27113,1152.2274,0.158401,-422.596525,-422.588505,-422.587561,-422.629308,30.338
dsC7O2H10nsd/dsC7O2H10nsd_4016.xyz,CC1CC2C1OCC2=O,C[C@H]1C[C@@H]2[C@H]1OCC2=O,3.2663749,1.3383716,1.1080852,2.1523,75.58,-0.23834,-0.0241,0.21424,1134.4676,0.157142,-422.56654,-422.558259,-422.557315,-422.599736,31.024
dsC7O2H10nsd/dsC7O2H10nsd_4017.xyz,CC1OC2C1CCC2=O,C[C@@H]1O[C@@H]2[C@H]1CCC2=O,3.2565232,1.3306824,1.07849,3.9248,75.07,-0.23,-0.02883,0.20117,1153.5686,0.157402,-422.572904,-422.564697,-422.563753,-422.605885,30.937
dsC7O2H10nsd/dsC7O2H10nsd_4018.xyz,OC1CC2C1CCC2=O,O[C@@H]1C[C@@H]2[C@H]1CCC2=O,3.0188409,1.3216823,1.0518936,2.4174,74.53,-0.23691,-0.02095,0.21596,1153.9056,0.157584,-422.580535,-422.572328,-422.571384,-422.61368,31.389
dsC7O2H10nsd/dsC7O2H10nsd_4019.xyz,CC12OC3C1C2CC3O,C[C@@]12O[C@H]3[C@@H]1[C@@H]2C[C@@H]3O,3.9102538,1.3420622,1.2474203,2.49,73.98,-0.22849,0.06632,0.29481,1064.0822,0.157375,-422.536857,-422.528923,-422.527979,-422.56886,31.336
dsC7O2H10nsd/dsC7O2H10nsd_4020.xyz,CC1OC2C3C1CC23O,C[C@H]1O[C@H]2[C@H]3[C@@H]1C[C@@]23O,3.9187257,1.3388875,1.229304,0.6101,74.07,-0.21922,0.08008,0.2993,1068.9872,0.157178,-422.534344,-422.526431,-422.525487,-422.566215,31.45
dsC7O2H10nsd/dsC7O2H10nsd_4021.xyz,CC1OC2C3C1OC23C,C[C@@H]1O[C@H]2[C@H]3[C@@H]1O[C@@]23C,3.529996,1.4478062,1.3306688,1.8665,74.84,-0.2127,0.07657,0.28927,1045.8187,0.156588,-422.521625,-422.51371,-422.512766,-422.553536,31.114
dsC7O2H10nsd/dsC7O2H10nsd_4022.xyz,OC1CC2C3C1CC23O,O[C@H]1C[C@H]2[C@H]3[C@@H]1C[C@@]23O,3.7822702,1.3122015,1.2119464,1.5419,73.71,-0.24707,0.07539,0.32246,1065.0948,0.15796,-422.545557,-422.537715,-422.536771,-422.577361,31.587
dsC7O2H10nsd/dsC7O2H10nsd_4023.xyz,CC1CC2OC3C(O1)C23,C[C@H]1C[C@@H]2O[C@@H]3[C@H](O1)[C@H]23,3.2960572,1.5727383,1.3230551,1.4494,73.86,-0.21478,0.0723,0.28708,1015.8627,0.158328,-422.516196,-422.508847,-422.507903,-422.54764,29.577
dsC7O2H10nsd/dsC7O2H10nsd_4024.xyz,CC1OC2C3CC(O1)C23,C[C@H]1O[C@@H]2[C@@H]3C[C@H](O1)[C@H]23,3.1732069,1.7341074,1.4916264,1.611,73.38,-0.24177,0.08709,0.32886,949.6076,0.158546,-422.527884,-422.520585,-422.51964,-422.559229,29.485
dsC7O2H10nsd/dsC7O2H10nsd_4025.xyz,OC1CC2C3OC(C1)C23,O[C@H]1C[C@@H]2[C@@H]3O[C@H](C1)[C@H]23,3.2215823,1.5067147,1.2732039,2.8699,73.37,-0.23027,0.07262,0.30289,1025.4279,0.159195,-422.530705,-422.523433,-422.522488,-422.56199,29.702
dsC7O2H10nsd/dsC7O2H10nsd_4026.xyz,CC1OC2C3CC(O3)C12,C[C@H]1O[C@@H]2[C@@H]3C[C@@H](O3)[C@H]12,3.8898399,1.3831389,1.2981846,1.4047,73.51,-0.24165,0.07315,0.3148,1039.8751,0.158837,-422.520065,-422.512955,-422.512011,-422.551313,28.748
dsC7O2H10nsd/dsC7O2H10nsd_4027.xyz,OC1CC2C3CC(O3)C12,O[C@H]1C[C@@H]2[C@@H]3C[C@@H](O3)[C@H]12,3.6889753,1.35201,1.2521973,1.1419,73.24,-0.24078,0.06908,0.30986,1045.7767,0.159154,-422.521716,-422.51462,-422.513676,-422.552924,29.185
dsC7O2H10nsd/dsC7O2H10nsd_4028.xyz,CC12OC3C(CC1O)C23,C[C@@]12O[C@H]3[C@@H](C[C@H]1O)[C@@H]23,2.405548,2.0465453,1.4787041,2.2897,73.18,-0.23366,0.0713,0.30496,952.074,0.157676,-422.537914,-422.530235,-422.529291,-422.569561,31.026
dsC7O2H10nsd/dsC7O2H10nsd_4029.xyz,CC1OC2C3CC1(O)C23,C[C@@H]1O[C@@H]2[C@@H]3C[C@@]1(O)[C@H]23,2.4012962,1.998083,1.4548288,1.3356,73.65,-0.23039,0.06506,0.29545,963.0842,0.157155,-422.534514,-422.526718,-422.525774,-422.566131,31.421
dsC7O2H10nsd/dsC7O2H10nsd_4030.xyz,CC1OC2C3OC1(C)C23,C[C@@H]1O[C@@H]2[C@@H]3O[C@@]1(C)[C@H]23,2.3826424,2.105017,1.4921607,2.0709,73.58,-0.21448,0.07415,0.28863,954.7593,0.1564,-422.522126,-422.514267,-422.513323,-422.553862,31.255
dsC7O2H10nsd/dsC7O2H10nsd_4031.xyz,OC1CC2C3CC1(O)C23,O[C@H]1C[C@@H]2[C@@H]3C[C@@]1(O)[C@H]23,2.4597888,2.0074439,1.4272822,2.3548,73.36,-0.24815,0.06458,0.31273,954.6284,0.158264,-422.550361,-422.542718,-422.541774,-422.581819,31.278
dsC7O2H10nsd/dsC7O2H10nsd_4032.xyz,CC1OC2C3CC12CO3,C[C@@H]1O[C@H]2[C@H]3C[C@@]12CO3,3.3647868,1.5525677,1.352079,1.7995,74.53,-0.24083,0.06249,0.30332,1003.2526,0.15831,-422.483017,-422.475809,-422.474864,-422.514197,29.404
dsC7O2H10nsd/dsC7O2H10nsd_4033.xyz,CC1OC2C3CC12OC3,C[C@H]1O[C@@H]2[C@@H]3C[C@]12OC3,3.2880559,1.6113094,1.3780335,0.7663,74.67,-0.23543,0.0529,0.28833,994.4203,0.157862,-422.476855,-422.469588,-422.468644,-422.508075,29.622
dsC7O2H10nsd/dsC7O2H10nsd_4034.xyz,CC1OC2C3CCC12O3,C[C@@H]1O[C@H]2[C@@H]3CC[C@]12O3,3.4044235,1.5595056,1.3490331,2.4225,74.57,-0.24747,0.06711,0.31458,1011.2989,0.157784,-422.494132,-422.48678,-422.485835,-422.525493,29.684
dsC7O2H10nsd/dsC7O2H10nsd_4035.xyz,OC1CC2C3CC12CO3,O[C@H]1C[C@@H]2[C@@H]3C[C@]12CO3,3.2471681,1.5643257,1.3392224,2.8909,74.8,-0.23551,0.06553,0.30104,996.1958,0.158679,-422.493062,-422.485841,-422.484897,-422.524252,29.746
dsC7O2H10nsd/dsC7O2H10nsd_4036.xyz,OC1CC2C3CC12OC3,O[C@H]1C[C@@H]2[C@@H]3C[C@]12OC3,3.1786286,1.6137421,1.3607666,2.3316,74.42,-0.23059,0.05899,0.28958,988.8157,0.158003,-422.489314,-422.481745,-422.480801,-422.521466,30.142
dsC7O2H10nsd/dsC7O2H10nsd_4037.xyz,OC1CC2C3CCC12O3,O[C@H]1C[C@@H]2[C@H]3CC[C@@]12O3,3.2995163,1.549273,1.3213119,2.4736,74.4,-0.24673,0.05854,0.30527,1009.4266,0.158337,-422.506272,-422.498902,-422.497957,-422.537669,30.017
dsC7O2H10nsd/dsC7O2H10nsd_4038.xyz,CC12C3CC(O)C1OC23,C[C@]12[C@@H]3C[C@H](O)[C@H]1O[C@H]23,2.3986756,1.752975,1.4782546,2.5401,73.39,-0.22898,0.05728,0.28626,991.1442,0.157447,-422.531686,-422.523669,-422.522725,-422.563849,31.341
dsC7O2H10nsd/dsC7O2H10nsd_4039.xyz,CC1CC2C3OC1C23O,C[C@@H]1C[C@@H]2[C@@H]3O[C@H]1[C@]23O,2.9839334,1.4361379,1.4087038,0.856,73.77,-0.22209,0.06842,0.29051,1033.8522,0.15752,-422.526824,-422.518994,-422.518049,-422.558648,31.239
dsC7O2H10nsd/dsC7O2H10nsd_4040.xyz,CC1OC2C3CC1C23O,C[C@@H]1O[C@@H]2[C@@H]3C[C@H]1[C@]23O,3.0120114,1.4565877,1.4071856,1.0712,74.07,-0.22047,0.06944,0.28991,1027.1043,0.157268,-422.529499,-422.521579,-422.520635,-422.561349,31.457
dsC7O2H10nsd/dsC7O2H10nsd_4041.xyz,CC1OC2C3OC1C23C,C[C@@H]1O[C@@H]2[C@@H]3O[C@H]1[C@]23C,3.0948592,1.4792982,1.43112,2.2109,74.47,-0.21431,0.07004,0.28435,1029.4552,0.156637,-422.516808,-422.508809,-422.507865,-422.548888,31.086
dsC7O2H10nsd/dsC7O2H10nsd_4042.xyz,OC1CC2C3CC1C23O,O[C@H]1C[C@@H]2[C@@H]3C[C@H]1[C@]23O,2.3793513,1.7617866,1.493421,2.3543,73.48,-0.23037,0.06614,0.29651,978.0839,0.157771,-422.540555,-422.532509,-422.531565,-422.572714,31.761
dsC7O2H10nsd/dsC7O2H10nsd_4043.xyz,CC1CC2C3OC1OC23,C[C@@H]1C[C@@H]2[C@@H]3O[C@H]1O[C@H]23,2.9517133,1.7552721,1.5733907,1.497,72.38,-0.22339,0.08317,0.30656,940.6551,0.159588,-422.555706,-422.548608,-422.547664,-422.58706,28.653
dsC7O2H10nsd/dsC7O2H10nsd_4044.xyz,CC1OC2C3CC1OC23,C[C@H]1O[C@@H]2[C@@H]3C[C@H]1O[C@H]23,2.9257668,1.7934645,1.6285311,1.2299,73.09,-0.21772,0.07818,0.2959,925.9326,0.159343,-422.550606,-422.543519,-422.542575,-422.581818,28.791
dsC7O2H10nsd/dsC7O2H10nsd_4045.xyz,OC1CC2C3CC1OC23,O[C@@H]1C[C@H]2[C@H]3C[C@@H]1O[C@@H]23,2.8455094,1.779657,1.6166397,2.3345,72.35,-0.23085,0.07964,0.31049,920.0861,0.160783,-422.568916,-422.562117,-422.561173,-422.599771,28.421
dsC7O2H10nsd/dsC7O2H10nsd_4046.xyz,CC12OC3C1CC(O)C23,C[C@@]12O[C@H]3[C@@H]1C[C@@H](O)[C@@H]23,2.6835541,1.6820169,1.4067358,2.8905,74.5,-0.22369,0.06875,0.29244,995.1203,0.15697,-422.517007,-422.509081,-422.508137,-422.54902,31.329
dsC7O2H10nsd/dsC7O2H10nsd_4047.xyz,CC1OC2C3CC2(O)C13,C[C@H]1O[C@@H]2[C@H]3C[C@]2(O)[C@@H]13,2.7591811,1.7286214,1.4315891,1.4172,74.75,-0.22734,0.07557,0.30291,986.0238,0.157461,-422.529407,-422.521638,-422.520693,-422.561113,31.001
dsC7O2H10nsd/dsC7O2H10nsd_4048.xyz,CC1OC2C3OC2(C)C13,C[C@H]1O[C@@H]2[C@H]3O[C@]2(C)[C@@H]13,2.785513,1.6505468,1.3878345,1.5561,74.5,-0.23055,0.07733,0.30788,1011.4312,0.156191,-422.508548,-422.500554,-422.49961,-422.540626,31.257
dsC7O2H10nsd/dsC7O2H10nsd_4049.xyz,OC1CC2C3CC2(O)C13,O[C@H]1C[C@@H]2[C@H]3C[C@]2(O)[C@@H]13,2.6779979,1.7464377,1.4552782,2.196,74.33,-0.24894,0.06559,0.31453,969.2439,0.158681,-422.538231,-422.530757,-422.529813,-422.569674,30.622
dsC7O2H10nsd/dsC7O2H10nsd_4050.xyz,CC1CC23CC(O2)C3O1,C[C@H]1C[C@@]23C[C@@H](O2)[C@H]3O1,3.5306143,1.491445,1.4295081,2.1136,75.63,-0.23688,0.07643,0.31331,998.7593,0.157276,-422.479913,-422.472484,-422.47154,-422.511472,29.968
dsC7O2H10nsd/dsC7O2H10nsd_4051.xyz,CC1OC2C3CC2(C3)O1,C[C@@H]1O[C@@H]2[C@H]3C[C@@]2(C3)O1,3.8604908,1.4261189,1.3436267,0.5963,75.47,-0.24771,0.07922,0.32693,1026.1145,0.157704,-422.486398,-422.479049,-422.478105,-422.518045,29.662
dsC7O2H10nsd/dsC7O2H10nsd_4052.xyz,OC1CC2C3CC2(C1)O3,O[C@H]1C[C@H]2[C@@H]3C[C@@]2(C1)O3,3.2892236,1.5343126,1.4794931,3.0549,75.08,-0.24671,0.07235,0.31906,972.0392,0.158642,-422.495448,-422.488404,-422.487459,-422.526421,29.529
dsC7O2H10nsd/dsC7O2H10nsd_4053.xyz,CC12C3OC1C3CC2O,C[C@@]12[C@H]3O[C@@H]1[C@H]3C[C@H]2O,2.636395,1.8668696,1.3373582,2.9503,74.39,-0.22874,0.06853,0.29727,987.9388,0.157066,-422.512154,-422.504304,-422.50336,-422.544037,31.205
dsC7O2H10nsd/dsC7O2H10nsd_4054.xyz,CC1CC2C3OC2C13O,C[C@H]1C[C@@H]2[C@H]3O[C@@H]2[C@@]13O,2.7150555,1.8349453,1.3356933,1.5415,73.76,-0.2373,0.0712,0.3085,992.36,0.157454,-422.515874,-422.508244,-422.5073,-422.547521,30.804
dsC7O2H10nsd/dsC7O2H10nsd_4055.xyz,CC1OC2C3CC2C13O,C[C@H]1O[C@@H]2[C@H]3C[C@@H]2[C@@]13O,2.7433814,1.8710276,1.3753119,1.9544,74.39,-0.23646,0.05855,0.29501,978.7602,0.157292,-422.526383,-422.518651,-422.517707,-422.557999,31.057
dsC7O2H10nsd/dsC7O2H10nsd_4056.xyz,CC1OC2C3OC2C13C,C[C@H]1O[C@@H]2[C@H]3O[C@@H]2[C@@]13C,2.6892811,1.8593772,1.3444584,1.6594,73.99,-0.23551,0.07342,0.30893,992.9678,0.156377,-422.504693,-422.496852,-422.495907,-422.536501,31.062
dsC7O2H10nsd/dsC7O2H10nsd_4057.xyz,OC1CC2C3CC2C13O,O[C@@H]1C[C@H]2[C@@H]3C[C@H]2[C@]13O,2.6936982,1.8479656,1.3507696,2.7881,74.32,-0.25284,0.06527,0.31811,980.3538,0.157689,-422.53136,-422.523503,-422.522559,-422.563261,31.351
dsC7O2H10nsd/dsC7O2H10nsd_4058.xyz,CC1OC2C3CC1C2O3,C[C@@H]1O[C@H]2[C@H]3C[C@@H]1[C@@H]2O3,3.4743317,1.5477728,1.514719,1.3432,72.89,-0.24408,0.07731,0.32139,961.0961,0.159521,-422.54828,-422.541394,-422.540449,-422.579214,28.303
dsC7O2H10nsd/dsC7O2H10nsd_4059.xyz,CC1OC2C3CC2C1O3,C[C@@H]1O[C@H]2[C@@H]3C[C@H]2[C@H]1O3,3.5485642,1.5640022,1.5220022,1.8003,73.67,-0.22629,0.09214,0.31843,960.4824,0.159374,-422.547577,-422.540698,-422.539754,-422.578478,28.328
dsC7O2H10nsd/dsC7O2H10nsd_4060.xyz,OC1CC2C3CC1C2O3,O[C@H]1C[C@@H]2[C@@H]3C[C@H]1[C@H]2O3,3.3447074,1.5388858,1.5048932,1.7807,72.7,-0.23727,0.07096,0.30823,954.0474,0.160247,-422.55635,-422.54956,-422.548616,-422.587182,28.348
dsC7O2H10nsd/dsC7O2H10nsd_4061.xyz,OC1CC2C3CC2C1O3,O[C@@H]1C[C@@H]2[C@H]3C[C@@H]2[C@@H]1O3,3.4643132,1.6261266,1.4718605,2.5308,73.34,-0.23844,0.07834,0.31678,946.8562,0.160537,-422.557027,-422.550395,-422.54945,-422.58771,28.026
dsC7O2H10nsd/dsC7O2H10nsd_4062.xyz,CC1CC2C3OC2C3O1,C[C@H]1C[C@H]2[C@@H]3O[C@H]2[C@@H]3O1,3.4202296,1.4892265,1.3786032,2.2523,73.89,-0.23415,0.06811,0.30226,1004.0601,0.158275,-422.499668,-422.492392,-422.491448,-422.531086,29.303
dsC7O2H10nsd/dsC7O2H10nsd_4063.xyz,CC1OC2C3CC2C3O1,C[C@H]1O[C@H]2[C@@H]3C[C@H]2[C@@H]3O1,3.571903,1.535279,1.4299398,1.214,74.6,-0.2393,0.10395,0.34325,986.2016,0.158659,-422.51696,-422.509795,-422.508851,-422.548232,29.018
dsC7O2H10nsd/dsC7O2H10nsd_4064.xyz,OC1CC2C3OC2C3C1,O[C@H]1C[C@H]2[C@@H]3O[C@H]2[C@@H]3C1,4.091908,1.2776257,1.1232107,2.0085,74.21,-0.23245,0.06646,0.29891,1095.3099,0.158826,-422.509497,-422.50223,-422.501286,-422.54088,29.53
dsC7O2H10nsd/dsC7O2H10nsd_4065.xyz,CC12OC1C1CC(O)C21,C[C@]12O[C@H]1[C@H]1C[C@@H](O)[C@@H]21,2.6859225,1.6793791,1.3862545,2.7988,74.11,-0.24185,0.06879,0.31064,1009.2992,0.156737,-422.506154,-422.498241,-422.497297,-422.538081,31.561
